Submission ID,Organization Name,Stage,HTSUS code,Product,Date Posted,Response Closes
USTR-2019-0005-34199,"US Tarp, Inc.",Denied,8708998180,DC MOTOR: 80ZY12-245-A/118WJ59G1976-01,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-3420,Nedamco LLC,Denied,2942001000,Iron Sodium EDDHA,"Jul 31, 2019","Aug 14, 2019"
USTR-2019-0005-34200,"NormaTec Industries, LP",Denied,8481809050,Solenoid Valve Assembly,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34201,Retail Industry Leaders Association,Denied,9401790035,Tree Stand,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34202,Northern Tool + Equipment,Granted,8427900090,pallet jack 5500 lb capacity,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34203,"Garden Light LED, LLC",Denied,9405406000,ZZH10011-101,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34204,Swagelok Company,Denied,7318290000,Coupling Pin (40 series),"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34205,Coil Wholesalers LLC,Denied,8543908860,SMOK brand V8 series atomizer coils,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34206,Romaine Electric Corp,Denied,8511400000,6752N,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34207,Bosch Rexroth,Denied,8483405010,Travel Drive Gearbox,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34208,Duraline,Denied,5402203050,High Tenacity Polyester Multifilament Ya,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34209,"Venture Lighting International, Inc.",Granted,9405106020,150–200W VSolution LED Highbay Luminaire,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34210,L'Image Home Products Inc.,Denied,9405208010,Sunbeam LED Desk Lamp,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34211,United Industries Corporation,Denied,3808912501,Plastic Ant Bait Station,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34212,"Uniek, Inc.",Denied,7009925090,6974 18x24 Plastic Mirror - Natural,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34213,Teckton Corporation,Denied,4412333225,Engineered American Ash Wood Flooring,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34214,Essex Manufacturing Inc.,Denied,4602191200,WILLOW BASKET,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34215,"Rally Manufacturing, Inc.",Denied,8504409550,8 in 1 Jumpstrater and Power Unit,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34216,Circus World Displays Limited,Denied,8471609050,"Film Scanner(product #)  FS50, FS51,FS60","Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34217,"The Home Depot U.S.A., Inc.",Denied,8537109170,Ceiling fan controlling devices,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34218,Bexco,Denied,9401710011,Upholstered nursery ottoman,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34219,Wexco Industries,Denied,8512909000,Brackets,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-3422,"American Scientific, LLC",Denied,8414100000,"VACUUM PUMP, HAND HELD WITH GAUGE (with","Jul 31, 2019","Aug 14, 2019"
USTR-2019-0005-34220,Danby Products Inc.,Denied,8418400000,Freezer upright type,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34222,"Wolfe and Swickard Machine Co., Inc.",Denied,8708992300,29555862 oil cooler housing casting,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34224,Backer Heating Technologies Inc.,Denied,8516808000,Electrical Resistors / Heating Elements,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34225,"Kason Industries, Inc.",Denied,8302303060,Metal tongue of truck door latch,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34226,"Garden Light LED, LLC",Denied,9405406000,ZZH10015-002,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34227,Schaeffler Group USA Inc,Denied,7318158045,Engine bolts,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34228,Givaudan Fragrances Corporation,Denied,2906195000,Radjanol Super,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34229,United Industries Corporation,Denied,3808915001,Cardboard Insect Trap (Triangle),"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-3423,"AEP Holdings, Inc.",Denied,8511400000,SND0631,"Jul 31, 2019","Aug 14, 2019"
USTR-2019-0005-34230,"Uniek, Inc.",Denied,7009925090,6975 24x24 Plastic Mirror - Walnut,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34231,Romaine Electric Corp,Denied,8511400000,5893N,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34232,Coil Wholesalers LLC,Denied,8543908860,SMOK brand V12 series Atomizer Coils,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34233,Audiocontrol Inc.,Denied,8534000020,ASSY PCB SMT SUB INPUT 2U 7302680,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34234,Wagner SprayTech Corp.,Granted,8424909080,Spray gun components,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34235,Kobe Aluminum Automotive Products LLC,Denied,8708801600,Forged Aluminum Control Arm/Link,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34236,BCFoods Inc.,Denied,0712908520,"Celery stalk, dehydrated","Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34239,Ancra International LLC,Denied,7326908688,Corner Protector,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-3424,"American Scientific, LLC",Denied,7017905000,Burner Only for Stirling Generator,"Jul 31, 2019","Aug 14, 2019"
USTR-2019-0005-34240,"Cinmar, LLC",Denied,9401790025,159977A Montserrat Sofia,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34241,Romaine Electric Corp,Denied,8511400000,17559N,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34243,Greenbrier International,Granted,3923210095,Treat Bags,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34244,Biaggi USA LLC,Denied,4202923131,Foldable luggage,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34245,"OttLite Technologies, Inc.",Denied,9405208010,13W Better Vision Rechargeable Battery T,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34246,HLP Clear Packaging Products,Denied,3923109000,Plastic box for electric toothbrushes,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34247,"Technical Consumer Products, Inc.",Denied,9405106020,QLS LED Troffer Retrofit (Model LTRK24ND,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34248,"Industrial Sales Co., Inc.",Denied,7326908688,Turnbuckle,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34249,"Garden Light LED, LLC",Denied,9405994020,ZZH10041,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-3425,"AEP Holdings, Inc.",Denied,8511400000,SBO0270,"Jul 31, 2019","Aug 14, 2019"
USTR-2019-0005-34250,"Spectrum Brands, Inc.",Denied,8481809015,Tub / Shower Faucet Valve,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34251,"Uniek, Inc.",Denied,7009925090,6976 28x28 Plastic Mirror - Gold,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34252,Central Purchasing LLC,Denied,8414801685,Compact Electric Air Inflators,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34253,"Delk Industries, Inc.",Denied,9401710031,Mychanic® Utility Sidekick Stool,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34254,"The Home Depot U.S.A., Inc.",Denied,9405108010,Track Lighting,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34256,"NZXT, Inc.",Denied,8473305100,CPU Heatsink / Cooler,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34258,Givaudan Fragrances Corporation,Denied,2906195000,Sandalore Extra,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34259,"Cinmar, LLC",Denied,5703302000,43162 Acrylic Pile UV stabilized rugs,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-3426,"AEP Holdings, Inc.",Denied,8511400000,SMT0004,"Jul 31, 2019","Aug 14, 2019"
USTR-2019-0005-34260,Master's Craft Corporation,Denied,4418999005,Solid American Red Oak Wood Flooring,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34261,Alcoa Corporation,Denied,8545192000,Cathode blocks,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34262,"US Tarp, Inc.",Denied,8708998180,DC MOTOR: 80ZY12-167/102WJ90G1986,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34263,Romaine Electric Corp,Denied,8511400000,5400N,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34264,"Samsung Electronics Home Appliances America, LLC",Denied,8501404040,Direct drive electric motor,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34265,Brady Corporation,Denied,3307200000,ReFresh Deodorant Wipes,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34266,Swagelok Company,Denied,7318290000,Handling Pin,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34267,"NormaTec Industries, LP",Denied,8504409510,Power Supply,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34269,"Uniek, Inc.",Denied,7009925090,6977 28x28 Plastic Mirror - Black,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-3427,"AEP Holdings, Inc.",Denied,8511400000,410-52055,"Jul 31, 2019","Aug 14, 2019"
USTR-2019-0005-34270,"Hitachi T&D Solutions, Inc.",Denied,8546200030,Electrical Insulators (Bushings),"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34271,"Chauvet & Sons, LLC",Denied,9002119000,OVATION LENS TUBES,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34272,"Lefroy Brooks, Inc.",Denied,7418201000,BATHROOM ROBE HOOK ACCESSORY,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34273,Coil Wholesalers LLC,Denied,8543908860,Suorin brand Air series Atomizer Pods,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34274,Barko Hydraulics,Denied,7318190000,"481-01289, 481-01299","Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34277,"OttLite Technologies, Inc.",Denied,9405208010,18W Floor Lamp,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34278,"Canon U.S.A., Inc.",Denied,8470100040,Calculator with display only,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34279,Schaeffler Group USA Inc,Denied,7326908688,Pins,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34281,Caterpillar Inc.,Denied,8708992300,Track Shoes,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34282,Retail Industry Leaders Association,Denied,8716805090,Wagons,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34283,"Uniek, Inc.",Denied,7009925090,6978 18x24 Plastic Mirror - Black,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34284,Romaine Electric Corp,Denied,8511400000,19651N,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34285,"Club Car, LLC",Granted,8504409550,Vehicle Battery Chargers for Golf and Ut,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34286,Romaine Electric Corp,Denied,8511400000,18416N-S,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34287,"International Automotive Components Group North America, Inc",Denied,8708295060,CX483 BZL- TRIM FRONT RH UPPER PLASTIC C,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34288,Detroit Bikes LLC,Denied,8714965000,Cotterless-type crank sets and parts..,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34289,"Ellison Educational Equipment, Inc.",Denied,8441100000,"Portable, electronic cutting machines","Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-3429,"AEP Holdings, Inc.",Denied,8511400000,410-52368,"Jul 31, 2019","Aug 14, 2019"
USTR-2019-0005-34291,"MEICO Lamp Parts Co., Inc.",Denied,7318220000,Shade Washers,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34292,United Industries Corporation,Denied,3808911000,Fly Paper,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34293,"Jo-Ann Stores, LLC",Denied,6001920010,Pure Plush fleece fabric,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34294,"J&K INTERNATIONAL GROUP, LLC",Denied,9403409060,Kitchen cabinets and bathroom vanities,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34295,"Learning Resources, Inc.",Denied,4421999780,Wooden Pattern Blocks,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34296,Romaine Electric Corp,Denied,8511400000,18128N,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34297,Jimco Lamp & Manufacturing Company,Denied,9403200090,Metal furniture,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34298,"Garden Light LED, LLC",Denied,9405404000,WL1048,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34299,Saint Gobain Performance Plastics Corp.,Denied,3926904590,Seal Rings,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-3430,"AEP Holdings, Inc.",Denied,8511400000,SMT0092,"Jul 31, 2019","Aug 14, 2019"
USTR-2019-0005-34300,"The Home Depot U.S.A., Inc.",Denied,9405106010,Track lighting,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34301,"Uniek, Inc.",Denied,7009925090,6979 24x36 Plastic Mirror - Black,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34302,"Gallery Classic, Inc. (d/b/a White x White)",Granted,9403608081,Glass-Front Wooden Cabinet (aka Vitrine),"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34304,"US Tarp, Inc.",Denied,8708998180,DC MOTOR: 80ZY12-260-B/118WJ90G1976-01,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34305,Master's Craft Corporation,Denied,4418999005,Solid American Walnut Wood Flooring,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34306,"ALPS Electric (North America), Inc.",Denied,8537109170,Automotive center console audio panel,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34308,"OttLite Technologies, Inc.",Denied,9405208010,Folding LED Light w/Calendar,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34309,"Cinmar, LLC",Denied,5703302000,48995 Acrylic Pile UV stabilized rugs,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-3431,"American Scientific, LLC",Denied,8203202000,Hardware tweezer economy 4 1/2,"Jul 31, 2019","Aug 14, 2019"
USTR-2019-0005-34310,Romaine Electric Corp,Denied,8511400000,17299N,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34313,Romaine Electric Corp,Denied,8511400000,4254-UT,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34314,Flexitech Inc.,Denied,8708305090,Coolant hose tube fitting,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34315,"Micron Technology, Inc.",Denied,8473301140,Dynamic-Random Access Memory Modules,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34317,New York Air Brake LLC,Denied,7325991000,Collar,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34318,"Wolfe and Swickard Machine Co., Inc.",Denied,8708992300,29555864 oil cooler housing casting,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34319,"YongLi America, LLC",Denied,5903202000,PU Coated Polyester Belting in Rolls,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-3432,"AEP Holdings, Inc.",Denied,8511400000,SMU0531,"Jul 31, 2019","Aug 14, 2019"
USTR-2019-0005-34320,Northern Tool + Equipment,Granted,8425420000,Strongway ½-Ton 2-Stage Telescoping Tran,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34323,Schaeffler Group USA Inc,Denied,8409919990,Planetary Pins,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34324,"Uniek, Inc.",Denied,7009925090,6980 22x28 Plastic Mirror - Black,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34325,Retail Industry Leaders Association,Denied,9403200080,Weight Rack,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34326,Bosch Rexroth,Denied,8483405010,Winch Drive Gearbox,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34327,Givaudan Flavors Corporation,Denied,2914503000,Raspberry Ketone,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34328,"Technimark, LLC",Denied,3923500000,BIG BANG COVER DISC,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34329,"US Tarp, Inc.",Denied,8708998180,DC MOTOR: 80ZY12-245-A/118WJ90G1976-01,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-3433,"American Scientific, LLC",Denied,7017905000,"GRADUATED, BOROSILICATE GLASS BEAKER 500","Jul 31, 2019","Aug 14, 2019"
USTR-2019-0005-34330,Romaine Electric Corp,Denied,8511400000,18057N,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34331,"NormaTec Industries, LP",Denied,4202929100,NormaTec Carry Case,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34332,AArbor Colorants Corporation,Denied,3206110000,Eagle Pearl Pigment Magna 1000,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34333,"OttLite Technologies, Inc.",Denied,9405206010,Revive LED Floor Lamp,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34334,Danby Products Inc.,Denied,8418500080,Wine beverage cooler,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34335,Master's Craft Corporation,Denied,4418999005,Solid American White Oak Wood Flooring,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34336,"Cooper and Graham, Inc.",Denied,7418201000,BATHROOM ROBE HOOK ACCESSORY,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34337,PVH Corp.,Denied,4202122935,Men's PU Messenger Bag,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34338,"Uniek, Inc.",Denied,7009925090,7012 18x24 Steel Mirror - Black,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-3434,"AEP Holdings, Inc.",Denied,8511400000,SMU0550,"Jul 31, 2019","Aug 14, 2019"
USTR-2019-0005-34340,Romaine Electric Corp,Denied,8511400000,18059N,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34341,"RectorSeal, LLC",Denied,7419910010,Glue on Nozzle,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34342,"Tokai Rika, Inc.",Denied,8537109170,Printed Circuit Board,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34343,"Jo-Ann Stores, LLC",Denied,6001920030,Soft and Minky embossed fabric,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34345,U-Line,Denied,8418998060,Refrigeration Controls,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34346,"Stanley Black & Decker, Inc.",Denied,6804221000,Gas Saw Bonded Abrasives,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34348,"Carestream Health, Inc.",Denied,2924297790,80ACQ,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34349,Romaine Electric Corp,Denied,8511400000,18702N,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-3435,"AEP Holdings, Inc.",Denied,8511400000,SND0479,"Jul 31, 2019","Aug 14, 2019"
USTR-2019-0005-34350,"Venture Lighting International, Inc.",Denied,9405106020,150W Vsplash LED Highbay Luminaire,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34351,"Taylor Elliott Designs, LLC",Denied,4820102010,"5x7"" Lined Notebook Sets","Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34352,"JAJ Enterprises, LLC",Denied,7007211010,Automotive Replacement Glass Windshields,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34353,OXO International Ltd.,Denied,8210000000,Rotary Graters,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34354,"Uniek, Inc.",Denied,7009925090,7013 18x24 Steel Mirror - Black,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34355,BCFoods Inc.,Denied,0712907800,Tomato flakes,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34356,Schaeffler Group USA Inc,Denied,8409919990,Tappet,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34357,Caterpillar Inc.,Denied,8483905090,Planet Carriers and Hubs,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34358,Transnational Foods LLC,Denied,2008304800,Mandarin Oranges in Orange Gel,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34359,Northern Indiana Axle LLC,Denied,8716901090,Wheel Hubs for Horse Drawn Vehicles,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-3436,"AEP Holdings, Inc.",Denied,8511400000,410-52514,"Jul 31, 2019","Aug 14, 2019"
USTR-2019-0005-34360,"Cinmar, LLC",Denied,9405408410,158108 Christmas Majestic 12ft Cordless,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34361,"LifeGear Design, Inc",Denied,4202923900,Mobile Pro 2.0 & Rolling Mobile Pro,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34363,Backer Heating Technologies Inc.,Denied,8516808000,Electrical Resistors / Heating Elements,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34364,Swagelok Company,Granted,7326908688,Hose Crimp Collar,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34366,Sino-Science North America Photobiotech Inc.,Denied,9405408440,Skylark,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34367,"Cinmar, LLC",Denied,9401790025,154580A Avery Dining Arm Chair Frame,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34368,Hontus LTD,Denied,4202122120,Luggage w/Safeskies built-In TSA Locks,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34369,"Rianlon Americas, Inc",Denied,2918297500,Rianox 1010/1010FF,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-3437,"American Scientific, LLC",Denied,7616995190,"ALUMINUM BATTERY HOLDER FOR ""D"" DRY CELL","Jul 31, 2019","Aug 14, 2019"
USTR-2019-0005-34370,"Technimark, LLC",Denied,3923500000,BIG BANG SILVER VM CLOSURE,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34371,"International Automotive Components Group North America, Inc",Denied,8708295060,CX483 BZL- TRIM FRONT RH UPPER PLASTIC C,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34373,"US Tarp, Inc.",Denied,8483204040,Bearing Unit: SBPFL204-12,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34374,"MASTER'S LUMBER & HARDWARE, LLC",Granted,3918101000,Vinyl Tile,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34375,INFLATABASE LLC,Denied,5903103000,Inflatabase™,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34377,"Ashley Furniture Industries, Inc.",Denied,9403509045,Wooden Adjustable Bed Bases,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34378,ITG VOMA Corp,Denied,4011101020,Passenger Vehicle Tires,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34379,"The Home Depot U.S.A., Inc.",Denied,9405108010,Exterior lighting and fixtures,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-3438,"AEP Holdings, Inc.",Denied,8511400000,410-12460,"Jul 31, 2019","Aug 14, 2019"
USTR-2019-0005-34380,"Delk Industries, Inc.",Denied,8708998180,Door Handle Cover,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34381,HLP Clear Packaging Products,Denied,3923109000,Plastic sleeve for electric toothbrushes,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34382,Kobe Aluminum Automotive Products LLC,Denied,8708801600,Forged Aluminum Steering Knuckle,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34383,AArbor Colorants Corporation,Denied,3204170485,Dairylide Yellow GRY 174,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34385,"Rally Manufacturing, Inc.",Denied,8708295060,Floor Mats for Vehicles,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34386,"The Home Depot U.S.A., Inc.",Denied,9403608081,Electric Fireplaces,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34387,The Children's Group LLC,Denied,9401806025,NYLON HUGGLEPOD LITE,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34388,J. C. Penney Purchasing Corporation,Denied,4202923131,Tote handbag,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-3439,"AEP Holdings, Inc.",Denied,8511400000,SFD0056,"Jul 31, 2019","Aug 14, 2019"
USTR-2019-0005-34390,"The Home Depot U.S.A., Inc.",Denied,8544429090,Track Lighting,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34391,Schaeffler Group USA Inc,Denied,8708401150,Pins,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34392,Tractor Supply Company,Denied,7326200090,Live Animal Trap,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34393,Retail Industry Leaders Association,Denied,7326200090,STUVA GRUNDLIG wre bskt 60x49x13 white,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34394,United Industries Corporation,Denied,3808912501,Plastic Roach Bait,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34395,Northern Tool + Equipment,Granted,8424411000,Northstar Towable Sprayers 21 Gallon,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34396,"Rianlon Americas, Inc",Denied,2914503000,"Riasorb UV 531 (""UV 531"")","Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34397,"Technimark, LLC",Denied,3923500000,BIG BANG SILVER VM CLOSURE,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34398,Coil Wholesalers LLC,Denied,8543908860,Uwell brand Crown 3 series Atomizers,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34399,"IBCC Industries, Inc.",Denied,8708806590,Axle Spring Seats,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-3440,"AEP Holdings, Inc.",Denied,8511400000,410-12053,"Jul 31, 2019","Aug 14, 2019"
USTR-2019-0005-34400,ConSet America,Denied,9403908041,501-33 Electric Height Adj Base,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34401,Bexco,Denied,9403704001,"Acrylic cribs - Vetro, Vetro Mini, Luma","Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34402,Detroit Bikes LLC,Denied,8714937060,"Free-wheel sprocket-wheel, other","Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34403,Lucas-Milhaupt Inc,Denied,7409400000,Hi-Temp Strip (095),"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34404,"US Tarp, Inc.",Denied,5903102500,"Mighty Mesh 5**5 W71"" Fabric","Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-34405,Teckton Corporation,Denied,4412333225,Engineered American Cherry Wood Flooring,"Sep 30, 2019","Oct 14, 2019"
