Submission ID,Organization Name,Stage,HTSUS code,Product,Date Posted,Response Closes
USTR-2019-0017-49261,"American Eagle Outfitters, Inc.",Denied,6204628011,Women’s 5-pocket destroyed denim pants,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49262,"Spectrum Brands, Inc.",Denied,8481901000,Copper and/or brass valve parts,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49263,MT METAL EXCHANGE INC. DBA MT METAL TRADING,Denied,7606123090,"4017 H14 0.040"" x 48"" Mill Finish","Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49264,Footwear Distributors & Retailers of America,Denied,6404119040,"Women's ski/cc/snowboard boots, >$12/pr.","Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49265,Carrier Corporation,Denied,8415908085,Fan Coils,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49267,"Gibson Brands, Inc",Denied,9202902000,Acoustic Guitar,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49268,CVB INC,Denied,9404902000,Z Zoned Lavender Pillow with Aromatherap,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49269,MT METAL EXCHANGE INC. DBA MT METAL TRADING,Denied,7606123090,"4017 H14 0.040"" x 60"" Mill Finish","Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49270,"Performance Fabrics, Inc.  d/b/a HexArmor",Denied,6116106500,Worker safety gloves,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49271,"Ascena Retail Group, Inc.",Denied,6108320010,Ladies Knit Man Made Fiber Pajamas,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49272,"Ascena Retail Group, Inc.",Denied,6110909030,W/G’s Knit Sweaters Othr Textile Fibers,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49273,"Keihin North America, Inc.",Denied,8415908045,Inlet Flange,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49274,Arrow Fastener Company,Denied,8467290090,Corded Electric Staple Gen,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49275,"Bushnell Holdings, Inc.",Denied,6306229030,Hunting Blinds,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49276,Milwaukee Electric Tool Corporation,Denied,7318160085,05-55-0620 HEX NUT M5,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49277,"Ridingways, Inc.",Denied,7606123035,5052 F Temper Hot Rolled Coils (Re-Roll),"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49278,CVB INC,Denied,9404902000,Z Gel Wedge Pillow,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49279,Exemplis,Denied,8302423010,Gas Cylinder,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49280,"Picnic Time, Inc.",Denied,6306229030,"Sun Shelters (112-00, 113-00, 116-00)","Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49282,Polaris Industries Inc.,Denied,6210402540,Outerwear Bibs/Coveralls.,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49283,CVB INC,Denied,9404902000,Z Contour Dough Pillow Travel,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49284,"VCS Group, LLC",Denied,6403999065,"Wom LE/RB sandal NCA heel 1-3""","Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49285,"Waxman Consumer Products Group, Inc.",Granted,3924905650,Showerheads,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49286,"KYOCERA Document Solutions America, Inc.",Denied,8443321010,A3 Printers,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49287,Advanced Medical Designs,Granted,3926909990,Disposable Medical Equipment Covers,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49288,"Nespresso USA, Inc.",Denied,8516710060,Essenza Coffee Maker,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49289,The Toro Company,Denied,8430200060,"60V 7.5ah Batt. Powered 21"" Snow Blower","Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49290,"The Echo Design Group, Inc.",Denied,6214101000,Woven silk scarves,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49291,Footwear Distributors & Retailers of America,Denied,6403591545,Leather turn or turned footwr for women,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49292,"Learning Resources, Inc.",Denied,9504909080,Educational Games and Parts Thereof,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49293,Milwaukee Electric Tool Corporation,Denied,7318160085,"05-59-0015 5/8""-11 FIXTEC NUT","Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49294,CVB INC,Denied,9404902000,"Lucid 2"" Lavender Memory Foam Topper - W","Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49295,PVH Corp.,Denied,6212109020,Women's Knit to Shape MMF Bra,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49296,Tractor Supply Company,Denied,7013492000,Salt and Pepper Shakers with Holder,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49297,Exemplis,Denied,8302423010,Gas Cylinder,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49298,"Top Health Ingredients, Inc.",Denied,3505100092,AdvantaThrive™ Isomaltooligosaccharides,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49299,Videojet Technologies Inc.,Denied,8443321040,Continuous Inkjet (CIJ) Printers,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49300,"Ridingways, Inc.",Denied,7606123035,5052 H32 Temper Cold Rolled Coils,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49301,"VCS Group, LLC",Denied,6403999065,"Wom LE/RB sandal NCA heel greatr than 3""","Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49302,DOG E LITES INC,Denied,6307909889,GP330S9 Life Vest,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49303,Milwaukee Electric Tool Corporation,Denied,7318160085,"05-59-0016 5/8""-11 FIXTEC NUT","Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49304,Footwear Distributors & Retailers of America,Denied,6404202060,Womens textile uppers footwear <$2.50/pr,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49305,Shen Wei USA Inc.,Granted,4015190510,Powder Free Latex Exam Gloves,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49306,The Hoover Company I L.P. d/b/a TTI Floor Care North America,Denied,8507600020,Commercial Lithium Ion Battery,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49307,Freudenberg Household Products LP,Denied,6307102030,Dual-Sided Microfiber Floor Cleaning Pad,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49308,Advanced Medical Designs,Granted,9603908050,Operating room turnover mop head,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49309,Arrow Fastener Company,Denied,8467290090,Cordless Electric Staple Guns,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49310,"Bushnell Holdings, Inc.",Denied,3926909990,Ear muffs,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49311,MWE Investments LLC,Denied,8467290070,Cordless String Trimmer,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49312,"Bergstrom Climate Systems, Inc.",Denied,8415908085,Condenser,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49313,Milwaukee Electric Tool Corporation,Denied,7318160085,05-59-0115 SQUARE NUT 12-24 UNC,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49314,"adidas America, Inc.",Denied,6402191520,Men's soccer cleats,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49315,"Barco, Inc.",Denied,8517620090,ClickShare Presentation System,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49316,Central Purchasing LLC,Denied,3926909990,Knee Pads,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49317,"KYOCERA Document Solutions America, Inc.",Denied,8443995015,Document Processors,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49318,MT METAL EXCHANGE INC. DBA MT METAL TRADING,Denied,7606123090,"4017 H14 0.050"" x 36"" Mill Finish","Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49319,"ASA Electronics, LLC",Denied,8517620090,Jensen Bluetooth Radio Auxiliary Inputs,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49321,"Hollander Sleep Products, LLC",Granted,0505100055,Duck and goose down,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49322,"Canon U.S.A., Inc.",Denied,8443995015,Pressure Rollers,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49323,"Green Sprouts, Inc.",Denied,9004100000,Baby/ infant sunglasses,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49324,BCS Automotive Interface Solutions US LLC,Denied,3926305000,Decorative Knob Chrome Ring,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49325,Polaris Industries Inc.,Denied,6205202066,Branded Short and Long Sleeve Shirts,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49326,"Ridingways, Inc.",Denied,7606123035,6061- T6 Temper Cold Rolled Coils,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49327,Footwear Distributors & Retailers of America,Denied,6403126000,Leather ski boots/cross country footwear,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49328,"Spectrum Brands, Inc.",Denied,8481905000,Non-copper valve parts,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49329,Tractor Supply Company,Denied,7013999000,Glass Bird Feeder,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49330,"American Eagle Outfitters, Inc.",Denied,6204628056,Women’s 5-pocket destroyed denim shorts,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49333,Exemplis,Denied,8302423010,Gas Cylinder,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49334,Milwaukee Electric Tool Corporation,Denied,7318160085,05-88-0019 M8.0 X 1 LH T-40 CHUCK SCREW,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49336,Shen Wei USA Inc.,Granted,4015190510,UL NFPA Certified Latex Exam Gloves,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49337,"Bergstrom Climate Systems, Inc.",Denied,8415908085,Heater Core,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49339,"Haier US Appliance Solutions, Inc.",Denied,8531809051,Cooking Product Indicator Lights,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49340,Videojet Technologies Inc.,Granted,8443321050,Thermal Transfer Overprinters (TTO),"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49341,Central Purchasing LLC,Denied,3926909990,Hand-Carry Tool Boxes,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49342,"American Reporters, Inc. d/b/a CustomCameraCollection",Denied,9006530120,Component parts for disposable cameras,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49343,"Total Network Manufacturing, LLC",Denied,3926909990,Plastic cover for auto seats,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49344,New Era Cap Co. Inc.,Denied,6110303053,Men’s and boys’ pullovers,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49345,"Impact Imports International, Inc.",Denied,6111206070,Infant girl coverall w/ handmade details,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49346,"Green Sprouts, Inc.",Denied,6307909889,Muslin Burp Cloths,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49347,Milwaukee Electric Tool Corporation,Denied,7318160085,06-55-2475 3/8-24 HEX NUT,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49349,Exemplis,Denied,8302423010,Gas Cylinder,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49351,Tractor Supply Company,Denied,7013999000,Glass Hummingbird Feeder,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49352,"Feel The World, Inc",Denied,6404119020,Speed Force - Men,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49353,Milliken & Company,Denied,2920905100,Propylene Carbonate,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49354,Milwaukee Electric Tool Corporation,Denied,7318160085,"14-46-0167 1/4"" W/COLLET NUT KIT","Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49355,PVH Corp.,Denied,6108229020,Women's Knit to Shape MMFBrief Underwear,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49356,"Learning Resources, Inc.",Denied,4911998000,Printed matter for educational use,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49357,Central Purchasing LLC,Denied,3926909990,Ratcheting Bar Clamps,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49358,"Medline Industries, Inc.",Granted,3926909990,Surgical Equipment Drapes and Covers,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49359,BUNN-O-MATIC Corporation,Denied,8516710020,Single cup home coffee maker,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49360,"Fourstar Group, Inc.",Granted,6307909889,Warming Eye compress,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49361,Central Purchasing LLC,Denied,8507600020,Rechargeable Lithium-ion Batteries,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49362,Exemplis,Denied,8302423010,Gas Cylinder,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49363,Shinola Detroit LLC,Denied,9111905000,Watch Bezel,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49364,"Hollander Sleep Products, LLC",Granted,0505100050,Duck and goose feathers,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49366,Shen Wei USA Inc.,Denied,6116106500,Cut-Resistant Mechanical Gloves,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49367,"American Eagle Outfitters, Inc.",Denied,6110202020,Women’s cotton pullovers and cardigans,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49368,New Era Cap Co. Inc.,Denied,6109901065,Women’s or girls’ tanktops and singlets,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49369,Milwaukee Electric Tool Corporation,Denied,7318160085,44-40-0035 FLANGE NUT  5/8-11,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49370,Polaris Industries Inc.,Denied,8703105060,Youth Off-Road Vehicles,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49371,The Toro Company,Denied,8430200060,60V Power Shovel 12” Cordless Snow Throw,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49372,Arrow Fastener Company,Denied,8467290090,Corded Electric Staple & Nail Gun,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49373,"Feel The World, Inc",Denied,6404119050,Speed Force  - Women,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49374,United Shade LLC,Denied,6303120010,RV Window Roller Shade,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49375,Tractor Supply Company,Denied,7013999000,Glass Vase,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49376,"Waxman Consumer Products Group, Inc.",Denied,3926909990,"Bumpers, gripper pads, furniture glides","Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49377,"Canon U.S.A., Inc.",Denied,8443995015,Upper Belt Fixing Assemblies,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49378,Milwaukee Electric Tool Corporation,Denied,7318160085,"44-40-0215 5/8"" FLANGE NUT","Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49379,"KYOCERA Document Solutions America, Inc.",Denied,8443995015,Paper Feeders,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49380,"Green Sprouts, Inc.",Denied,6307909882,Baby burp pads,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49383,"Hasbro, Inc.",Denied,9504909080,Naval Combat Strategy Game,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49384,"Medline Industries, Inc.",Denied,9404902000,Sacral Offloading Patient Wedges,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49385,Boosted Incorporated,Denied,8507600020,Rechargeable Battery Pack,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49386,"PRO-VISION Solutions, LLC",Denied,8521900000,IP-PD-1900: Hybrid DVR,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49387,New Era Cap Co. Inc.,Denied,6102200010,"Women’s or girls’ overcoats, capes, cloa","Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49388,Milwaukee Electric Tool Corporation,Denied,7318160085,44-40-0770 COLLET NUT,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49389,"Digital Products International, Inc",Denied,8523291000,OND19AAA13,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49390,"Keihin North America, Inc.",Denied,8415908045,Outlet Flange,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49391,Tractor Supply Company,Denied,9404901000,Cotton Throw Pillow,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49392,The Hoover Company I L.P. d/b/a TTI Floor Care North America,Denied,8507600020,ONEPWR Lithium Ion Battery,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49393,Central Purchasing LLC,Denied,8467290090,Electric Metal Shears,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49394,Swagelok Company,Denied,8481903000,Valve Component,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49395,"Bergstrom Climate Systems, Inc.",Denied,8415908085,Refrigerant Line Hose,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49396,Milwaukee Electric Tool Corporation,Denied,7318160085,"44-40-0815 FLANGE NUT, 1""","Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49397,"Total Network Manufacturing, LLC",Denied,9401901085,Latch Assembly for automotive seats,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49398,"Ascena Retail Group, Inc.",Denied,6307909889,Girls’ wearable knit blankets,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49399,"International E-Z UP, Inc.",Granted,6307909889,Portable Instant Shelter®,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49400,Andiamond LLC,Denied,7113195025,Diamond Ring set in Platinum,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49401,HVAC Distributing LLC,Denied,8415908065,Unassembled Split Air Conditioner,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49402,"American Eagle Outfitters, Inc.",Denied,6110303020,Women’s man-made pullovers & cardigans,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49403,CVB INC,Denied,9404902000,"Lucid 2"" Bamboo Charcoal Memory Foam Top","Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49404,DOG E LITES INC,Denied,3926909990,GFS6T141 Ice band,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49405,Rocky Mountain Twist,Denied,7228100030,High Speed Steel Drill Rod Blank,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49406,Keen Point International Inc.,Denied,3926305000,Chrome Plated Instrument Panel Parts,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49407,"Hollander Sleep Products, LLC",Denied,6307909889,Circular double-knit pillow shells,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49408,Milwaukee Electric Tool Corporation,Denied,7318160085,49-40-0390 DISC RETAINING NUT,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49409,"Medline Industries, Inc.",Denied,6108229020,Incontinence and Post-Surgical Pants,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49410,Christopher and Banks Co,Denied,6211421075,CBK071.1 / 421075 / Womens Top,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49411,"Waxman Consumer Products Group, Inc.",Denied,6307909889,Felt pads used to protect surfaces,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49412,Boosted Incorporated,Denied,8507600020,Rechargeable Battery Pack,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49413,"Feel The World, Inc",Denied,6404119020,HFS Shoe - Men,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49414,Tractor Supply Company,Denied,9404902000,Throw Pillow,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49415,"Bergstrom Climate Systems, Inc.",Denied,8415908045,HVAC Cassette,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49417,"PRO-VISION Solutions, LLC",Denied,8521900000,IA-DR-200: Drive Recorder,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49418,"Ridingways, Inc.",Denied,7606123035,6061- T651 Temper Cold Rolled Coils,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49419,TRUE Sports,Denied,9506996080,True Sports Hockey Helmet (True Helmet),"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49420,Applied Optoelectronics Inc.,Denied,8517620090,40G - Optical Transceiver,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49421,"Green Sprouts, Inc.",Denied,6302910050,Baby face cloths,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49422,Milwaukee Electric Tool Corporation,Denied,7320205020,40-50-0027 SPRING PLATE,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49425,Central Purchasing LLC,Denied,9603500000,Abrasive Cups and Wheels,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49426,Eastland Shoe Corp,Denied,6403996075,Eastland Men's Shoe,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49430,"Hollander Sleep Products, LLC",Granted,6307909889,Microfiber bedding shells,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49431,"Techtronic Industries Power Equipment, Inc",Denied,8467290015,Random Orbital Sanders,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49432,Milwaukee Electric Tool Corporation,Denied,7320205020,40-50-0390 SPRING COMPRESSION,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49433,"ASA Electronics, LLC",Denied,8517620090,Zone Control,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49434,Ciena Corporation,Denied,8517620090,Optical multiplexer/demultiplexer module,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49435,Online Tech Stores LLC.,Denied,8443992510,Ink Cartridge,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49437,"Bergstrom Climate Systems, Inc.",Denied,8415908045,Condenser Coil,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49438,TRUE Sports,Denied,9506992800,True Lacrosse Handle (True Handle),"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49439,Milwaukee Electric Tool Corporation,Denied,7320205020,40-50-0525 CLUTCH SPRING,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49441,"Yanfeng USA Automotive Trim Systems, Inc.",Denied,8518298000,Automotive Plastic Tweeter Speakers,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49442,Callaway Golf Company,Denied,9506310000,Golf Clubs,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49443,Modine manufacturing Co,Denied,7609000000,Hose Connection,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49444,"Green Sprouts, Inc.",Denied,6302600020,Baby hooded towel,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49446,"Feel The World, Inc",Denied,6404119050,HFS Shoe - Women,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49447,Milwaukee Electric Tool Corporation,Denied,7320205020,40-50-0580 CARRIAGE SPRING,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49449,TRUE Sports,Denied,9506992540,True Sports Hockey Stick (True Stick),"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49450,"Mitsubishi Electric Automotive America, Inc.",Denied,8528592500,LCD Display,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49451,Eastland Shoe Corp,Denied,6403999065,Eastland Women's Shoe,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49452,BUNN-O-MATIC Corporation,Denied,8516100080,Tank Heater for Hot Beverage Makers,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49453,"Waxman Consumer Products Group, Inc.",Denied,6307909889,"Gripper pads, furniture glides & bumpers","Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49454,"Dr. Martens Airwair USA, LLC",Denied,6403919045,Dr. Martens Women’s Leather Boot,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49455,"VCS Group, LLC",Denied,6404206060,"Wom TX/LE bootie NCA heel greatr than 3""","Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49456,Milwaukee Electric Tool Corporation,Denied,7320205020,40-50-0655 BUMPER SPRING,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49457,Swagelok Company,Denied,8481903000,Valve Stem,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49458,"Canon U.S.A., Inc.",Denied,8443310000,Multifunction Printer (“MFP”),"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49459,ShelterLogic Corp,Denied,3926909990,Shade Sail,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49460,"Green Sprouts, Inc.",Denied,6211121020,Swim trunks builtin reusable swim diaper,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49464,"Bergstrom Climate Systems, Inc.",Denied,8415908045,Condenser Coil,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49469,Milwaukee Electric Tool Corporation,Denied,7320205020,40-50-1035 RETURN SPRING,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49470,"Canon U.S.A., Inc.",Denied,8443995015,Lower Belt Fixing Assemblies,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49471,"JRSK, Inc.",Denied,8507600020,Power Banks,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49472,"adidas America, Inc.",Denied,6402191561,Children's soccer cleats,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49473,Polaris Industries Inc.,Denied,6307909889,Seat Covers,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49474,Eastland Shoe Corp,Denied,6403916075,Eastland Men's Boot,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49475,"Hasbro, Inc.",Denied,9506996080,Toy Blaster Face Mask,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49476,Milwaukee Electric Tool Corporation,Denied,7320205020,40-50-1155 LOCK BUTTON SPRING,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49477,"VCS Group, LLC",Denied,6404206060,"Wom TX/LE sandal heel greater than 3""","Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49478,"Bergstrom Climate Systems, Inc.",Denied,8415908045,Condenser,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49479,"Sun Mountain Sports, Inc.",Denied,3926909990,Top-Bottom-Divider,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49480,Milwaukee Electric Tool Corporation,Denied,7320205020,40-50-1470 SPRING,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-49481,ITW Global Tire Repair INc,Denied,4016991500,Reamer Plugger Kits and Tire Plugs/Patch,"Jan 31, 2020","Feb 14, 2020"
